Date,Open,High,Low,Close,Volume,Change,ChangeRatio
2024-07-30,112800,115300,111600,111600,765612,-1200,-1.0638297872340425
2024-07-31,110500,113000,110500,112100,882651,1600,1.4479638009049773
2024-08-01,113300,114500,112100,112100,615829,-1200,-1.059135039717564
2024-08-02,109000,110000,106700,107100,1332881,-1900,-1.743119266055046
2024-08-05,103900,104400,95000,96300,2493835,-7600,-7.314725697786333
2024-08-06,100900,105200,97600,102700,1867054,1800,1.7839444995044598
2024-08-07,100400,103100,99900,101600,1475882,1200,1.1952191235059761
2024-08-08,100100,102100,99300,101600,1074481,1500,1.4985014985014986
2024-08-09,103500,104900,101500,101900,1080152,-1600,-1.5458937198067633
2024-08-12,102300,103000,101300,102100,639297,-200,-0.19550342130987292
2024-08-13,102200,103200,101100,102800,727338,600,0.5870841487279843
2024-08-14,103800,103900,101700,102300,713158,-1500,-1.4450867052023122
2024-08-16,103700,107000,103200,105900,1467142,2200,2.1215043394406945
2024-08-19,106300,106600,102600,103200,806135,-3100,-2.916274694261524
2024-08-20,104100,104900,102600,103400,895891,-700,-0.6724303554274735
2024-08-21,103400,103900,102300,103000,566956,-400,-0.3868471953578337
2024-08-22,103100,103500,102000,102400,458855,-700,-0.6789524733268671
2024-08-23,102000,104300,101900,104000,680599,2000,1.9607843137254901
2024-08-26,104400,105300,102500,102800,538340,-1600,-1.532567049808429
2024-08-27,103100,103200,100300,101800,657152,-1300,-1.2609117361784674
2024-08-28,101800,105300,101600,104600,827919,2800,2.75049115913556
2024-08-29,105500,107900,103700,106600,1623481,1100,1.042654028436019
2024-08-30,106600,110700,106100,106100,3386834,-500,-0.46904315196998125
2024-09-02,106700,107200,104500,106100,1014420,-600,-0.5623242736644799
2024-09-03,105700,106600,101800,102200,1021486,-3500,-3.3112582781456954
2024-09-04,99100,101300,98600,100200,1394527,1100,1.109989909182644
2024-09-05,100700,103100,99700,100700,1103725,0,0.0
2024-09-06,100300,101600,98500,100000,1130536,-300,-0.29910269192422734
2024-09-09,98600,101400,98300,100800,665413,2200,2.231237322515213
2024-09-10,100800,101200,99700,100200,709669,-600,-0.5952380952380952
2024-09-11,100500,100500,95800,96200,1788449,-4300,-4.27860696517413
2024-09-12,97800,100200,97600,99100,1965672,1300,1.329243353783231
2024-09-13,100300,102000,99500,100500,1051359,200,0.19940179461615154
2024-09-19,101500,104500,101000,103500,1700541,2000,1.9704433497536946
2024-09-20,103100,106300,102600,105600,1898045,2500,2.424830261881668
2024-09-23,106300,106300,102800,103200,758934,-3100,-2.916274694261524
2024-09-24,103600,104500,102000,103800,1004487,200,0.19305019305019305
2024-09-25,104800,105300,102600,102800,873655,-2000,-1.9083969465648856
2024-09-26,101800,104900,101700,104900,954693,3100,3.045186640471513
2024-09-27,105000,106300,104000,104800,1180495,-200,-0.19047619047619047
2024-09-30,105700,105800,99900,99900,1408649,-5800,-5.4872280037842955
2024-10-02,98200,100300,98100,98700,947817,500,0.5091649694501018
2024-10-04,99400,100000,97800,98000,953289,-1400,-1.4084507042253522
2024-10-07,99300,100900,98600,100400,747649,1100,1.1077542799597182
2024-10-08,99700,100900,99500,99600,953986,-100,-0.10030090270812438
2024-10-10,101900,102900,100600,100800,1347031,-1100,-1.0794896957801767
2024-10-11,101300,102200,100700,101100,586806,-200,-0.19743336623889435
2024-10-14,101400,102500,100500,100600,512895,-800,-0.7889546351084813
2024-10-15,100800,100800,99200,99700,742330,-1100,-1.0912698412698412
2024-10-16,98800,99400,97500,97800,1442581,-1000,-1.0121457489878543
2024-10-17,98100,98400,93700,95200,2337274,-2900,-2.9561671763506627
2024-10-18,94000,96700,94000,95100,954041,1100,1.1702127659574468
2024-10-21,95300,96400,94400,95000,887808,-300,-0.3147953830010493
2024-10-22,93600,94100,91800,92500,2094323,-1100,-1.1752136752136753
2024-10-23,92000,93800,91100,93000,2096814,1000,1.0869565217391304
2024-10-24,90000,92200,90000,90900,2432361,900,1.0
2024-10-25,90100,93500,89900,92700,2070730,2600,2.885682574916759
2024-10-28,93700,96800,93500,95500,1990596,1800,1.92102454642476
2024-10-29,95000,95800,93000,93700,1032980,-1300,-1.368421052631579
2024-10-30,93000,94400,92100,94100,1288804,1100,1.1827956989247312
2024-10-31,93500,94500,91900,91900,1497645,-1600,-1.7112299465240641
2024-11-01,91000,95200,90600,94300,1273159,3300,3.626373626373627
2024-11-04,95000,97500,94400,97400,1455797,2400,2.526315789473684
2024-11-05,96800,97200,96100,97000,853795,200,0.2066115702479339
2024-11-06,96400,96800,93800,95000,1201388,-1400,-1.4522821576763485
2024-11-07,94000,95100,92600,94000,1538830,0,0.0
2024-11-08,94200,95300,92500,93000,954617,-1200,-1.2738853503184715
2024-11-11,92100,95200,92100,94600,952667,2500,2.714440825190011
2024-11-12,94700,95100,91900,91900,1029314,-2800,-2.956705385427666
2024-11-13,91500,91800,89600,90800,930142,-700,-0.7650273224043715
2024-11-14,91600,93900,90400,92500,1308730,900,0.9825327510917031
2024-11-15,90500,92400,89500,91600,1000774,1100,1.2154696132596685
2024-11-18,91100,96800,91100,96700,1258964,5600,6.147091108671789
2024-11-19,95800,97200,95000,95300,791662,-500,-0.5219206680584552
2024-11-20,95300,99200,95000,98100,1315123,2800,2.9380902413431267
2024-11-21,98100,98900,96800,97600,877875,-500,-0.509683995922528
2024-11-22,98500,98800,97100,97800,625998,-700,-0.7106598984771574
2024-11-25,97600,98300,96300,97200,1490846,-400,-0.4098360655737705
2024-11-26,96500,97500,95700,97300,824826,800,0.8290155440414507
2024-11-27,95600,97200,94000,94300,1316143,-1300,-1.3598326359832638
2024-11-28,94400,95800,93900,95000,667018,600,0.6355932203389831
2024-11-29,93200,94500,92100,92900,1137504,-300,-0.3218884120171674
2024-12-02,93900,95800,93500,94200,856300,300,0.3194888178913738
